stop_id,stop_code,stop_name,stop_url,wheelchair,route_id,loc_type,service_id
"61184","61184",Bourdeau / Melatti,http://m.stm.info/fr/horaires/arrets/61184/bus,"2","256","0",20M
"61186","61186",Élie-Beauregard / Perras,http://m.stm.info/fr/horaires/arrets/61186/bus,"2","257","0",20M
"61187","61187",Victoria / No 7361,http://m.stm.info/fr/horaires/arrets/61187/bus,"1","124","0",20M
"61190","61190",Henri-Bourassa / Place Bourassa,http://m.stm.info/fr/horaires/arrets/61190/bus,"2","252","0",20M
"61192","61192",Henri-Bourassa / Place Bourassa,http://m.stm.info/fr/horaires/arrets/61192/bus,"2","252","0",20M
"61201","61201",Maurice-Duplessis / No 10000,http://m.stm.info/fr/horaires/arrets/61201/bus,"2","48,81,448","0",20M
"61204","61204",Charlevoix / Rufus-Rockhead,http://m.stm.info/fr/horaires/arrets/61204/bus,"1","71","0",20M
"61207","61207",Station LaSalle,http://m.stm.info/fr/horaires/arrets/61207/bus,"1","71","0",20M
"61209","61209",Charlevoix / Sainte-Cunégonde,http://m.stm.info/fr/horaires/arrets/61209/bus,"1","71","0",20M
"61210","61210",Charlevoix / Fauteux,http://m.stm.info/fr/horaires/arrets/61210/bus,"1","71","0",20M
"61216","61216",De Contrecoeur / Sherbrooke,http://m.stm.info/fr/horaires/arrets/61216/bus,"1","26","0",20M
"61218","61218",De Contrecoeur / Rousseau,http://m.stm.info/fr/horaires/arrets/61218/bus,"1","26","0",20M
"61221","61221",Anne-Courtemanche / Claude-Masson,http://m.stm.info/fr/horaires/arrets/61221/bus,"1","26","0",20M
"61223","61223",Claude-Masson / Anne-Courtemanche,http://m.stm.info/fr/horaires/arrets/61223/bus,"1","26","0",20M
"61224","61224",Claude-Masson / Anne-Courtemanche,http://m.stm.info/fr/horaires/arrets/61224/bus,"1","26","0",20M
"61225","61225",De Contrecoeur / Rousseau,http://m.stm.info/fr/horaires/arrets/61225/bus,"1","26","0",20M
"61226","61226",De Contrecoeur / Jean-Pierre-Ronfard,http://m.stm.info/fr/horaires/arrets/61226/bus,"1","26","0",20M
"61228","61228",De Contrecoeur / Sherbrooke,http://m.stm.info/fr/horaires/arrets/61228/bus,"1","26","0",20M
"61229","61229",Georges-V / Hochelaga,http://m.stm.info/fr/horaires/arrets/61229/bus,"1","26","0",20M
"61230","61230",Station Radisson (Des Groseilliers / Sherbrooke),http://m.stm.info/fr/horaires/arrets/61230/bus,"1","26,428","0",20M
"61231","61231",De Contrecoeur / Myra-Cree,http://m.stm.info/fr/horaires/arrets/61231/bus,"1","26","0",20M
"61232","61232",Lake / face au Centre civique,http://m.stm.info/fr/horaires/arrets/61232/bus,"1","475","0",20M
"61233","61233",Station Côte-Vertu (Gohier / Édouard-Laurin),http://m.stm.info/fr/horaires/arrets/61233/bus,"2","17","0",20M
"61234","61234",Sainte-Marie / de l'Anse-à-l'Orme,http://m.stm.info/fr/horaires/arrets/61234/bus,"2","419","0",20M
"61237","61237",Bloomfield / No 8120,http://m.stm.info/fr/horaires/arrets/61237/bus,"1","193","0",20M
"61240","61240",Saint-Michel / Gouin,http://m.stm.info/fr/horaires/arrets/61240/bus,"2","43","0",20M
"61241","61241",de Louvain / Millen,http://m.stm.info/fr/horaires/arrets/61241/bus,"2","41","0",20M
"61242","61242",Charland / Parthenais,http://m.stm.info/fr/horaires/arrets/61242/bus,"1","41,54","0",20M
"61243","61243",Charland / Parthenais,http://m.stm.info/fr/horaires/arrets/61243/bus,"1","41,54","0",20M
"61248","61248",Marcel-Laurin / No 1515,http://m.stm.info/fr/horaires/arrets/61248/bus,"1","215,263","0",20M
"61249","61249",Marcel-Laurin / No 1515,http://m.stm.info/fr/horaires/arrets/61249/bus,"1","215","0",20M
"61250","61250",de l'Anse-à-l'Orme / Timberlea-Trail,http://m.stm.info/fr/horaires/arrets/61250/bus,"2","425","0",20M
"61253","61253",Sainte-Anne / Terminus Macdonald,http://m.stm.info/fr/horaires/arrets/61253/bus,"1","405","0",20M
"61254","61254",de Pierrefonds / du Château-Pierrefonds,http://m.stm.info/fr/horaires/arrets/61254/bus,"1","485","0",20M
"61256","61256",de Pierrefonds / Winnie-Wakefield,http://m.stm.info/fr/horaires/arrets/61256/bus,"2","470,485","0",20M
"61257","61257",de Pierrefonds / du Palomino,http://m.stm.info/fr/horaires/arrets/61257/bus,"2","470,485","0",20M
"61258","61258",de Pierrefonds / du Palomino,http://m.stm.info/fr/horaires/arrets/61258/bus,"2","470,485","0",20M
"61260","61260",Herron / Dumont,http://m.stm.info/fr/horaires/arrets/61260/bus,"1","405","0",20M
"61261","61261",YUL Aéroport Montréal-Trudeau,http://m.stm.info/fr/horaires/arrets/61261/bus,"1","356,747","0",20M
"61262","61262",Saint-Jean / Autoroute 20,http://m.stm.info/fr/horaires/arrets/61262/bus,"1","202","0",20M
"61263","61263",Station Angrignon,http://m.stm.info/fr/horaires/arrets/61263/bus,"1","495","0",20M
"61264","61264",Louis-H.-La Fontaine / No 7755,http://m.stm.info/fr/horaires/arrets/61264/bus,"2","141","0",20M
"61267","61267",Centre sportif Pierre-Charbonneau,http://m.stm.info/fr/horaires/arrets/61267/bus,"2","258","0",20M
"61270","61270",de Granby / Faribault,http://m.stm.info/fr/horaires/arrets/61270/bus,"2","258","0",20M
"61271","61271",des Jockeys / Clanranald,http://m.stm.info/fr/horaires/arrets/61271/bus,"1","92","0",20M
"61272","61272",Saint-Denis / Roy,http://m.stm.info/fr/horaires/arrets/61272/bus,"1","427","0",20M
"61273","61273",Armand-Chaput / Rolland-Jeanneau,http://m.stm.info/fr/horaires/arrets/61273/bus,"1","428","0",20M
"61274","61274",Stationnement incitatif Saint-Martin,http://m.stm.info/fr/horaires/arrets/61274/bus,"2","439","0",20M
"61280","61280",École Saint-Laurent,http://m.stm.info/fr/horaires/arrets/61280/bus,"2","128,171","0",20M
"61299","61299",Saint-Hubert / Laurier,http://m.stm.info/fr/horaires/arrets/61299/bus,"1","47","0",20M
"61301","61301",Saint-Hubert / Saint-Grégoire,http://m.stm.info/fr/horaires/arrets/61301/bus,"2","47","0",20M
"61302","61302",Saint-Grégoire / Chambord,http://m.stm.info/fr/horaires/arrets/61302/bus,"1","47","0",20M
"61309","61309",Saint-Jean / Brunswick,http://m.stm.info/fr/horaires/arrets/61309/bus,"1","382","0",20M
"61311","61311",Sherbrooke / Stationnement incitatif,http://m.stm.info/fr/horaires/arrets/61311/bus,"2","430,486","0",20M
"61312","61312",de Pierrefonds / Winnie-Wakefield,http://m.stm.info/fr/horaires/arrets/61312/bus,"1","470","0",20M
"61315","61315",Rosemont / Marquette,http://m.stm.info/fr/horaires/arrets/61315/bus,"1","25,197","0",20M
"61317","61317",Terminus Dorval,http://m.stm.info/fr/horaires/arrets/61317/bus,"1","191,195,203,204,460,495,496","0",20M
"61320","61320",de Verdun / Brault,http://m.stm.info/fr/horaires/arrets/61320/bus,"1","107","0",20M
"61321","61321",de Pierrefonds / Winnie-Wakefield,http://m.stm.info/fr/horaires/arrets/61321/bus,"1","485","0",20M
"61323","61323",Décarie / Côte-Vertu,http://m.stm.info/fr/horaires/arrets/61323/bus,"1","378,380","0",20M
"61324","61324",Jolicoeur / Drake,http://m.stm.info/fr/horaires/arrets/61324/bus,"2","112,350","0",20M
"61328","61328",Station Lionel-Groulx,http://m.stm.info/fr/horaires/arrets/61328/bus,"1","78,405","0",20M
"61329","61329",Station Lionel-Groulx / Saint-Jacques,http://m.stm.info/fr/horaires/arrets/61329/bus,"1","411","0",20M
"61330","61330",Station Lionel-Groulx / Saint-Jacques,http://m.stm.info/fr/horaires/arrets/61330/bus,"1","371,496","0",20M
"61331","61331",Station Lionel-Groulx / Saint-Jacques,http://m.stm.info/fr/horaires/arrets/61331/bus,"1","491","0",20M
"61332","61332",Station de métro Lionel-Groulx,http://m.stm.info/fr/horaires/arrets/61332/bus,"1","747","0",20M
"61333","61333",Station Lionel-Groulx,http://m.stm.info/fr/horaires/arrets/61333/bus,"1","191","0",20M
"61334","61334",Station de métro Lionel-Groulx,http://m.stm.info/fr/horaires/arrets/61334/bus,"1","747","0",20M
"61335","61335",Station Lionel-Groulx,http://m.stm.info/fr/horaires/arrets/61335/bus,"1","350","0",20M
"61336","61336",Station Lionel-Groulx,http://m.stm.info/fr/horaires/arrets/61336/bus,"1","485","0",20M
"61337","61337",Station Lionel-Groulx,http://m.stm.info/fr/horaires/arrets/61337/bus,"1","71,405","0",20M
"61338","61338",Station Lionel-Groulx,http://m.stm.info/fr/horaires/arrets/61338/bus,"1","211,425","0",20M
"61339","61339",Station Lionel-Groulx,http://m.stm.info/fr/horaires/arrets/61339/bus,"1","71,211,405,425,485","0",20M
"61340","61340",Transcanadienne / Edmond,http://m.stm.info/fr/horaires/arrets/61340/bus,"1","419","0",20M
"61355","61355",Ontario / Lespérance,http://m.stm.info/fr/horaires/arrets/61355/bus,"1","125,355","0",20M
"61359","61359",Ontario / Lespérance,http://m.stm.info/fr/horaires/arrets/61359/bus,"1","125,355","0",20M
"61369","61369",Saint-Grégoire / Rivard,http://m.stm.info/fr/horaires/arrets/61369/bus,"1","47","0",20M
"61370","61370",Saint-Grégoire / de Mentana,http://m.stm.info/fr/horaires/arrets/61370/bus,"1","47","0",20M
"61371","61371",Stinson / Montpellier,http://m.stm.info/fr/horaires/arrets/61371/bus,"2","124,128,380","0",20M
"61374","61374",du Château-Pierrefonds / Oka,http://m.stm.info/fr/horaires/arrets/61374/bus,"1","470","0",20M
"61377","61377",Station Côte-Vertu (Gohier / Édouard-Laurin),http://m.stm.info/fr/horaires/arrets/61377/bus,"1","475","0",20M
"61382","61382",Norman / Claire,http://m.stm.info/fr/horaires/arrets/61382/bus,"2","116","0",20M
"61393","61393",Gatineau / Queen-Mary,http://m.stm.info/fr/horaires/arrets/61393/bus,"1","11","0",20M
"61395","61395",de Pierrefonds / Winnie-Wakefield,http://m.stm.info/fr/horaires/arrets/61395/bus,"1","485","0",20M
"61396","61396",Sainte-Anne / Sainte-Marie,http://m.stm.info/fr/horaires/arrets/61396/bus,"2","212","0",20M
"61503","61503",Robert / Cluny,http://m.stm.info/fr/horaires/arrets/61503/bus,"1","192","0",20M
"61506","61506",CLSC de Bordeaux-Cartierville,http://m.stm.info/fr/horaires/arrets/61506/bus,"2","263","0",20M
"61507","61507",CLSC de Bordeaux-Cartierville,http://m.stm.info/fr/horaires/arrets/61507/bus,"2","263","0",20M
"61508","61508",Henri-Bourassa / du Bois-de-Boulogne,http://m.stm.info/fr/horaires/arrets/61508/bus,"2","263","0",20M
"61509","61509",Centre communautaire d'Anjou,http://m.stm.info/fr/horaires/arrets/61509/bus,"2","260","0",20M
"61510","61510",Yves-Prévost / Joseph-Renaud,http://m.stm.info/fr/horaires/arrets/61510/bus,"2","260","0",20M
"61511","61511",Sainte-Catherine / d'Orléans,http://m.stm.info/fr/horaires/arrets/61511/bus,"2","258","0",20M
"61512","61512",Sainte-Catherine / d'Orléans,http://m.stm.info/fr/horaires/arrets/61512/bus,"2","258","0",20M
"61513","61513",Moreau / Adam,http://m.stm.info/fr/horaires/arrets/61513/bus,"2","258","0",20M
"61525","61525",Gare Rivière-des-Prairies,http://m.stm.info/fr/horaires/arrets/61525/bus,"1","49,81","0",20M
"61529","61529",Henri-Bourassa / 6e Avenue,http://m.stm.info/fr/horaires/arrets/61529/bus,"1","40","0",20M
"61530","61530",Henri-Bourassa / 6e Avenue,http://m.stm.info/fr/horaires/arrets/61530/bus,"1","40","0",20M
"61536","61536",Gare Rivière-des-Prairies,http://m.stm.info/fr/horaires/arrets/61536/bus,"2","49","0",20M
"61538","61538",YUL Aéroport Montréal-Trudeau / Transport Canada,http://m.stm.info/fr/horaires/arrets/61538/bus,"1","356","0",20M
"61539","61539",Roméo-Vachon / No 700,http://m.stm.info/fr/horaires/arrets/61539/bus,"1","356","0",20M
"61541","61541",Mc Millan / No 555,http://m.stm.info/fr/horaires/arrets/61541/bus,"1","202","0",20M
"61542","61542",Henri-Bourassa / Pie IX,http://m.stm.info/fr/horaires/arrets/61542/bus,"1","48,49,69,380","0",20M
"61543","61543",Pie-IX / No 11209,http://m.stm.info/fr/horaires/arrets/61543/bus,"1","139,355,439","0",20M
"61544","61544",Carrefour Henri-Bourassa / Pie-IX,http://m.stm.info/fr/horaires/arrets/61544/bus,"1","139,355","0",20M
"61545","61545",Carrefour Henri-Bourassa / Pie-IX,http://m.stm.info/fr/horaires/arrets/61545/bus,"1","139,355","0",20M
"61546","61546",Gare Saint-Léonard-Montréal-Nord,http://m.stm.info/fr/horaires/arrets/61546/bus,"1","32,432","0",20M
"61547","61547",Gare Saint-Léonard-Montréal-Nord,http://m.stm.info/fr/horaires/arrets/61547/bus,"1","32,33,432","0",20M
"61550","61550",des Futailles / Notre-Dame,http://m.stm.info/fr/horaires/arrets/61550/bus,"1","22","0",20M
"61551","61551",Lafleur / Centrale,http://m.stm.info/fr/horaires/arrets/61551/bus,"1","106,112,406","0",20M
"61553","61553",Villeray / 20e Avenue,http://m.stm.info/fr/horaires/arrets/61553/bus,"1","99","0",20M
"61554","61554",Marc-Cantin / Fernand-Seguin,http://m.stm.info/fr/horaires/arrets/61554/bus,"2","74","0",20M
"61555","61555",Marc-Cantin / Studios Mel's,http://m.stm.info/fr/horaires/arrets/61555/bus,"2","74","0",20M
"61556","61556",Stade de soccer de Montréal (Papineau / Lecocq),http://m.stm.info/fr/horaires/arrets/61556/bus,"1","45,54,359","0",20M
"61558","61558",Centre univ. de santé McGill (Décarie/CUSM),http://m.stm.info/fr/horaires/arrets/61558/bus,"1","77","0",20M
"61559","61559",Centre universitaire de santé McGill (CUSM),http://m.stm.info/fr/horaires/arrets/61559/bus,"1","77","0",20M
"61561","61561",Station Lionel-Groulx (Saint-Jacques / Atwater),http://m.stm.info/fr/horaires/arrets/61561/bus,"1","77","0",20M
"61562","61562",Gaétan-Laberge / Gilberte-Dubé,http://m.stm.info/fr/horaires/arrets/61562/bus,"1","12","0",20M
"61563","61563",Gaétan-Laberge / Rhéaume,http://m.stm.info/fr/horaires/arrets/61563/bus,"1","12","0",20M
"61564","61564",Station de l'Église,http://m.stm.info/fr/horaires/arrets/61564/bus,"1","37","0",20M
"61566","61566",Gaétan-Laberge / de l'Église,http://m.stm.info/fr/horaires/arrets/61566/bus,"1","12","0",20M
"61567","61567",Hôpital de Verdun (G.-Laberge / Hickson),http://m.stm.info/fr/horaires/arrets/61567/bus,"1","12","0",20M
"61568","61568",Stade Ronald-Piché (Gaétan-Laberge / No 3750),http://m.stm.info/fr/horaires/arrets/61568/bus,"1","12","0",20M
"61569","61569",Gaétan-Laberge / Rhéaume,http://m.stm.info/fr/horaires/arrets/61569/bus,"1","12","0",20M
"61570","61570",Gaétan-Laberge / Gilberte-Dubé,http://m.stm.info/fr/horaires/arrets/61570/bus,"1","12","0",20M
"61571","61571",Stade Ronald-Piché (Gaétan-Laberge / No 3750),http://m.stm.info/fr/horaires/arrets/61571/bus,"1","12","0",20M
"61572","61572",Hôpital de Verdun (G.-Laberge / Hickson),http://m.stm.info/fr/horaires/arrets/61572/bus,"1","12","0",20M
"61573","61573",Saint-Louis / Gohier,http://m.stm.info/fr/horaires/arrets/61573/bus,"2","100","0",20M
"61578","61578",Fairview / Brunswick,http://m.stm.info/fr/horaires/arrets/61578/bus,"2","217","0",20M
"61579","61579",Rosemont / Chambord,http://m.stm.info/fr/horaires/arrets/61579/bus,"1","25,197","0",20M
"61581","61581",Gare Pointe-aux-Trembles,http://m.stm.info/fr/horaires/arrets/61581/bus,"1","86,186,430,486","0",20M
"61582","61582",Gare Pointe-aux-Trembles,http://m.stm.info/fr/horaires/arrets/61582/bus,"1","86,186,430,486","0",20M
"61583","61583",Pie-IX / Ontario,http://m.stm.info/fr/horaires/arrets/61583/bus,"1","355","0",20M
"61584","61584",Saint-Rémi / Cabot,http://m.stm.info/fr/horaires/arrets/61584/bus,"1","78","0",20M
"61585","61585",Saint-Rémi / Cabot,http://m.stm.info/fr/horaires/arrets/61585/bus,"1","78","0",20M
"61586","61586",des Sciences / Ray-Lawson,http://m.stm.info/fr/horaires/arrets/61586/bus,"1","39","0",20M
"61587","61587",Maurice-Duplessis / Lacordaire,http://m.stm.info/fr/horaires/arrets/61587/bus,"1","49","0",20M
"61588","61588",Viau / Hochelaga,http://m.stm.info/fr/horaires/arrets/61588/bus,"1","34,125,353","0",20M
"61589","61589",Viau / de Rouen,http://m.stm.info/fr/horaires/arrets/61589/bus,"1","34,125,353","0",20M
"61590","61590",Viau / Ontario,http://m.stm.info/fr/horaires/arrets/61590/bus,"1","34,125,353","0",20M
"61591","61591",Viau / La Fontaine,http://m.stm.info/fr/horaires/arrets/61591/bus,"1","34,353","0",20M
"61592","61592",Viau / Adam,http://m.stm.info/fr/horaires/arrets/61592/bus,"1","34,353","0",20M
"61593","61593",Viau / Sainte-Catherine,http://m.stm.info/fr/horaires/arrets/61593/bus,"1","34,353","0",20M
"61594","61594",Upper-Lachine / Harvard,http://m.stm.info/fr/horaires/arrets/61594/bus,"1","90,104","0",20M
"61595","61595",Papineau / Lecocq,http://m.stm.info/fr/horaires/arrets/61595/bus,"1","45,54,359","0",20M
"61596","61596",des Galeries d'Anjou / Bombardier,http://m.stm.info/fr/horaires/arrets/61596/bus,"2","260","0",20M
"61601","61601",Transcanadienne / No 18101,http://m.stm.info/fr/horaires/arrets/61601/bus,"2","219","0",20M
"61603","61603",Upper-Lachine / Oxford,http://m.stm.info/fr/horaires/arrets/61603/bus,"1","90,104","0",20M
"61604","61604",Angrignon / Saint-Patrick,http://m.stm.info/fr/horaires/arrets/61604/bus,"1","109","0",20M
"61605","61605",Gare Rivière-des-Prairies,http://m.stm.info/fr/horaires/arrets/61605/bus,"1","48","0",20M
"61606","61606",Gare Rivière-des-Prairies,http://m.stm.info/fr/horaires/arrets/61606/bus,"1","48,428,449","0",20M
"61611","61611",Station Berri-UQAM (1621 rue Berri),http://m.stm.info/fr/horaires/arrets/61611/bus,"1","747","0",20M
"61617","61617",William-Tremblay / André-Laurendeau,http://m.stm.info/fr/horaires/arrets/61617/bus,"1","25","0",20M
"61618","61618",Sherbrooke / Préfontaine,http://m.stm.info/fr/horaires/arrets/61618/bus,"1","25","0",20M
"61619","61619",Station Préfontaine (Édicule Sud),http://m.stm.info/fr/horaires/arrets/61619/bus,"1","25","0",20M
"61620","61620",Hochelaga / Dézéry,http://m.stm.info/fr/horaires/arrets/61620/bus,"1","25","0",20M
"61621","61621",Saint-Germain / Sherbrooke,http://m.stm.info/fr/horaires/arrets/61621/bus,"1","25","0",20M
"61624","61624",de Louisbourg / Ranger,http://m.stm.info/fr/horaires/arrets/61624/bus,"1","171","0",20M
"61625","61625",Boucle Thimens,http://m.stm.info/fr/horaires/arrets/61625/bus,"1","171","0",20M
"61626","61626",YUL Aéroport Montréal-Trudeau,http://m.stm.info/fr/horaires/arrets/61626/bus,"2","209,378","0",20M
"61627","61627",Jarry / de Bordeaux,http://m.stm.info/fr/horaires/arrets/61627/bus,"1","193","0",20M
"61629","61629",Gare Bois-Franc (Laurentien/No 11800),http://m.stm.info/fr/horaires/arrets/61629/bus,"1","171","0",20M
"61630","61630",Cavendish / des Outardes,http://m.stm.info/fr/horaires/arrets/61630/bus,"1","171","0",20M
"61631","61631",Cavendish / Ernest-Hemingway,http://m.stm.info/fr/horaires/arrets/61631/bus,"1","171","0",20M
"61632","61632",Cavendish / Poirier,http://m.stm.info/fr/horaires/arrets/61632/bus,"1","171","0",20M
"61633","61633",Cavendish / Poirier,http://m.stm.info/fr/horaires/arrets/61633/bus,"1","171","0",20M
"61634","61634",Cavendish / Ernest-Hemingway,http://m.stm.info/fr/horaires/arrets/61634/bus,"1","171","0",20M
"61635","61635",Cavendish / des Outardes,http://m.stm.info/fr/horaires/arrets/61635/bus,"1","171","0",20M
"61638","61638",Maurice-Duplessis / Saint-Jean-Baptiste,http://m.stm.info/fr/horaires/arrets/61638/bus,"1","48,81","0",20M
"61640","61640",Notre-Dame / Gadbois,http://m.stm.info/fr/horaires/arrets/61640/bus,"2","36,37","0",20M
"61641","61641",École James-Lyng (Notre-Dame / de Carillon),http://m.stm.info/fr/horaires/arrets/61641/bus,"2","36,37","0",20M
"61643","61643",Couture / Léonard,http://m.stm.info/fr/horaires/arrets/61643/bus,"1","39","0",20M
"61644","61644",Couture / Léonard,http://m.stm.info/fr/horaires/arrets/61644/bus,"1","39","0",20M
